Total	Review
5	['여러번이고 시켜먹는집  입소문내고있습니다 우동면이 바껴서 살짝아쉽네요 그래도 올별점 간단한치킨이 아니라 이집은 요리']
5	['맛나요 이번엔 완전 오래걸렸지만 맛은 쵝오']
5	['여기 레알 가성비 굿굿 다음에도 시켜먹을게요']
5	['숯붊양념 넘맛잇어서 간장후라이드도 주문햇는데 짜지않고 담백하니 맛나네요 떡서비스도주시고 맛나게 잘먹엇습니다']
3	['양념도 맛있고 배달도 시간 맞춰와서 넘 좋은데 뼈조각이 많아도 너무 많아서 먹다가 이 나가겠어요 다른 리뷰에도 뼈조각이 많다고 적혀있던데 사장님은 업체 이야기만 하시네요 닭뼈가 떡에서도 나오고 닭살에도 있고 너무 많이 나와서 먹다가 몇번이나 깜짝깜짝 놀라게 되네요 치킨은 맛있는데 뼈조각때문에 다시 주문을 할지는 생각 좀 해봐야겠어요']
5	['맛나서 오늘 또 시킵니다리뷰참여요 감튀도 맛남']
5	['지나다니다 새로 생긴 가게라 언젠가 한번 먹어보려고 하다가 오늘 먹어보네요 다른 평들 처럼 진짜 맛있어요 소금구이는 담백하고 바베큐맛은 적당하고순한맛 다음엔 보통맛이나 매운맛 도전해봐야겠어요다음에 또 주문할게요']
5	['양이 많아진 느낌이네요 밥과함께 넉넉하게 배 채웠습니다']
3	['그냥 무난합니다 근데 닭 손질이 잘못된건지 뼛 조각이 좀 많이 나옵니다']
5	['리뷰보규 넘맛나보여 매운맛주문햇는데 우동 만먹어도 완전 맛잇네요 닭다리순살은 떡이랑 넘나 잘어울려요 쓰하 쓰하 하면서 맛나게 잘먹엇습니다']
5	['양념에 먹는 우동사리가 진짜 맛있습니다 뼈가 살짝 씹혀서 다음엔 순살로 해야겠네요']
5	['양도 푸짐하고  우동사리 꼭 넣어먹으란 리뷰가 있어서 추가주문해서 넣었는데 정말 넣기를 잘했네요 중간맛 시켰는데 달달한데 중간에 매콤한느낌이 살짝식 있어서 느끼하지않고 맛있게 먹었습니다 다만 두어조각 정도 뼛조각이 조금 씹혔던게 아쉬웠네요']
5	['매우 만족해요 맛잇어요']
4	['맛은 있는편 양은 적은편 더많이 주세요  보통 입니다']
5	['배달하시는분도 착하고 음식도 빨리잘받았습니다  일단 양이 정말 많구요 숯불 양념에 우동사리 꼭 추가해서 드세요 떡도  떡은 추가 안했는데 사장님이 넣어주셨어요  감사히잘 먹겠습니다  이제 닭구이는 여기서 시켜야겠어요  고생하세요  잘먹겠습니다 ']
5	['부산에서 유명한 동근이 숯불치킨 인천에도 생겼다 그래거 시켜 먹어 봤습니다 맛도 좋고 양도 많고 너무너무 만족입니다 우동사리 추가해서 먹었는데 너무 맛있구 서비스로 주신 감자튀김 잘 먹었습니다 친구들한테도 추척 해줘야 겠어요 많이 파시고 번창 하세요']
5	['예상시간에 잘 맞춰왔어요 양도 넉넉하고 개인적으로 국물이 많아서 좋았습니다 요청사항으로 반찬은 빼달라 요청드렸는데 반찬이 같이 왔네요 여름이라 뒷처리도 스트레스라 요청드렸는데 그 외엔 다 좋아요리뷰이벤트도 잘 챙겨주셨고 음식도 아주 맛납니당']
3	['감자가아삭아삭해요 맛은있어요 배달이 늦었어요']
1	['저 여기 단골이라고 할 정도로 많이 먹었었는데오늘 유독 닭냄새가 많이 나고 먹을 수가 없을 정도로 심하네요 다 버릴수밖에 없을 것 같아요 닭 상태도 그렇고 매운 찜닭을 시킨 건지 닭매운탕을 시킨건지 모를정도로 국물도 많은 것 같고 맛도 매운탕 느낌이네요 앞으로 안 시켜먹을 것 같습니다']
5	['맛있게 잘 먹었습니다 양도 많고 아주 맛있어여']
1	['맛없다맛없다맛없다맛없다']
5	['늦은 시간에도 배달해주셔서 감사합니다 닭 잡내도 안나고 감자당근도 큼직하게 들어있어서 좋았습니다 인으로 시켰는데도 재료가 종류별로 푸짐하게 들어있어서 맛있게 먹었어요 그런데 리뷰 이벤트가 제 핸드폰만 그런건지 요기요에서 오류가 있었는지 매장과는 순서가 다르게 적혀있네요 번이 공기밥인줄 알았는데 번이라고 하셔서 다른 고객분들도 불편이 있을까봐 수정 부탁드립니다 그래도 정말 맛있었어요  ']
5	['맛있어요다음에도시킭게요']
4	['맛있었습니다 그런데 맵기가 약간 매운맛으로 했는데 생각보다 더 맵더라고요 매운거 못 드시는분들은 순한맛으로 하시는걸 추천드립니다']
5	['시간이라 감사하게 시켜먹었어요 약간 매운맛이었는데 생각보다 매워서 다음에는 아예 안매운걸로 먹어보려구요아예 안매운건 완전 간장이려나요 싱겁게 먹는 편인데 간이 그렇게 안쎄서 부담없이 너무 좋았어요 다음엔 용기 가져가서 포장해올게요 감사합니다']
3	['돼지 갈비도 있나요 제가 생각햇던 갈비는 아닌데 나쁘지않네요']
5	['스트레스완전풀었어요 짱맛있움  ']
5	['주문한 맵기보다 더 매운 것 같았지만 맛있었어요 닭에서 냄새도 안나고 만두도 너무 맛있습니다 잘먹었어요']
5	['여기서 처음 시켜봤는데 진짜 입에 딱 맞는 찜닭집을 드디어 찾았어요 너무 맛있어요 정말 찜닭전문점은 아닌것같아 긴가민가 했는데 앞으로 찜닭은 여기로 정착할꺼같습니다']
5	['이벤트 리뷰로 공기밥 주문했는데 오지않았어요  실망했지만 찜닭 양과 맛을 보고 모두 잊혀졌습니다  맛있어오요 든든한 한끼']
5	['오늘도 맛있게 잘 먹엇습니다 또 시켜먹을게요']
5	['맛있는데 조금 매워요 ']
5	['맛있게 잘먹었습니다 양은 많아서 좋았구요 조금싱거운거랑 기름기를 조금만빼면 아주맛있는 맛이었을것 같았어요']
5	['양도 많고 내용물이 풍부하고 매번 여기서 배달시켜먹습니다 꼭 드셔보세요']
5	['간장주문을해야하는데 잘못 고추장을주문  그래도 맛있어요 단맛이 강함']
1	['지난번에 정말 맛있어서 재주문했는데요 오늘은 맛이 너무 없었어요  맛이 일정하지 않네요 특히 오늘은 닭자체가 신선하지 않은 느낌이었어요 한번더 데워서 나온듯한 느낌  너무 아쉬워요 애기랑 맛있게 먹고 싶었는데']
5	['맛나요 다음에도 시켜먹어야겠습니다']
5	['다음에도 생각날 정도로 맛있었습니다']
3	['맛은 있는데 닭고기가 좀 즐겼어요']
5	['정말 맛있어요 특히 배달 엄청 빨라서 좋았고 살도 으마으마하게 커서 마음에 들었어요 닭다리 다음에는 간장 시키겠습니다계속 번창하세요']
5	['양도 푸짐하고 맛있게 잘먹었어요']
5	['너무 맛있어서 다음에 또 시켜 먹자고 약속하면서 먹었어요']
5	['배달도 빠르고 맛도 항상 만족스럽네요']
5	['여러가지 하는 음식점이라 큰 기대 안 했는데 맛있습니다 소스 국물 맛있어요 ']
5	['나혼자찜이라면서요 반 덜면 나혼자찜이 돼네요']
5	['배달요금 칠천원이 아깝지않은 맛 하지만 두번시켜먹긴 배달료가너무비싸네요 나중에 포장하러가야겠습니다']
5	['양도 많고 고기도 부드럽네요 맛있게 먹었습니다']
5	['빨리도착해서 맛있게 먹었어요 고맙습니다']
5	['양맛배달최고에요 잘먹었습니다']
4	['순살로 주문했는데 정말 맛있었어요']
4	['두번째주문입니다 첫번째주문했을때정말맛있게먹어서 리뷰잘안쓰는데이번에는리뷰이벤트이용해서 납작당면추가했네요 고기냄새에심각하게예민한데맛나게잘먹습니다 그만큼냄새전혀안났는데 오늘은아주쬐금나네요 그래도예민한제가잘먹을수있으니 다른분들은괜찮으실거에요 감자랑떡하고꼬물만두모두잘어울리고맛있어요 무엇보다납작당면은당연으뜸이고요 약간매운맛은시켰는데살짝맛있게맵습니다 매운거좋아하시면보통이나매운맛시키세요']
5	['넘맛나서 다먹고나서야 사진을찍었네요 담에또시킬께여']
5	['우리가족이인가족인데 항상 두마리씩 시켜먹다가 요번엔하나만시켰는데 양이 많아요 생각보다많아서 놀랫어여 양념에밥도비벼먹고 서비스로주신 납작당면도 맛있엇어여 매운맛도 적당히 맛있네여']
5	['첨 주문했는데 맛있게 잘 먹었습니다']
5	['일단 진짜 양이 많고 맛있습니다 정말 너무 맛있게 잘먹었습니다 찜닭은 이제 무조건 여기서 시켜먹을꺼에요 굿굿']
5	['넘 맛잇게 잘 먹었어요']
5	['배달이 오래 걸리긴 했지만 잘 먹었습니다 납작당면은 먹기 좋은데 양도 많아서 좋았어요']
3	['주문한지 시간만에 받았어요 맛은 있어요배송지연 되여도 아무런 노티스 없는점 ']
5	['리뷰이벤트 당면사리 감사합니다 다음에 또 찜닭 땡길때 시켜먹고 싶네요 잘먹었습니다 ']
5	['완존 맛있어요 사업 번창하세요']
5	['맛있게 먹었어요 감사해요']
5	['리뷰이벤 때문에 맛있다고 하는게 아니라 진심으로 진짜 너무 맛있게 잘 먹었어요 기본 인분 시켰는데 양이 인분 같더라고요 감사합니다']
2	['엄청 양이 많음 배불러 죽는줄알았음 밥은 추가이니 꼭 따로시켜안함 닭으로 배터짐']
5	['넘넘 맛나요담에도 섞어시켜야겠어요']
5	['진짜 모조리 다 먹음 사진을 깜빡']
5	['양도 많고 반찬도 맛있어요 볶음밥 재료도 같이 와서 밥도 해먹었어요']
5	['리뷰가 조금 늦은  비가 내렸다 그쳐서 길이 미끄러워서 배달하시는분이 고생하신 기억이 남 처음 주문해서 걱정했는데 다맛있었어요']
5	['먹다가 찍었네요 그냥 백마디말 필요없어요 너무 맛있어요']
4	['기름이 좀 많아 보였지만 맛있었어요 고추기름인가요']
5	['정말 맛있고 양도 많아서 좋은거 같아요 앞으로 찜닭은 여기서만 시킬 거 같네요 리뷰서비스 감사합니다']
5	['오늘도 꿀맛 언제나 이맛 변치 말아주세요']
5	['아침겸 점심 잘 해결 햇슴다 잘먹엇숨다']
3	['음식은 아주 맛있습니다 다만 배달하시는 분이 이상하신건지 문앞에 두고벨 눌러달라 요청했는데 벨을 안누르고 가셔서 분 넘게 기다렸네요 혹시 몰라 문열어봤더니 문앞에 있었어요 벨이 고장났나 해서 집벨도 눌렀는데 그것도 아니고  배달 신경써주세요']
5	['배달이예상보다빨리왔네요맛도괜찮고잘먹었읍니다']
5	['정신 없이 먹었네요 길이 빙판이어서 배달하기 힘드셨을텐데 너무 감사합니다 맛도 너무 맛있어요']
5	['춥고 늦었는데 빨리배달해줘서 뜨끈하게 잘먹었습니당']
5	['맛이며 양이며 모든것이 완벽해요잘먹었어요']
5	['처음 시켜본 한돈 갈비찜 양도 푸짐하고 너무너무 맛있어요 납작당면에 떡만두까지 반찬도 깔끔하고 맛있구요 써비스로 주신 잡채도 일품이구요 콜라 써비스까지감사합니다 새해 복 많이 받으시고 올한해 좋은일만 가득하시고 번창하세요 코로나 조심하시구요']
5	['양도 푸짐하고 맛도 좋네요']
5	['배달이 좀 늦어 아쉬운데 늦은 만큼 맛있게 아이들이랑 잘 먹었어요']
5	['맛있고 양 푸짐하고 배달 빨라서 좋아요']
5	['배달도 빠르고 양도 푸짐하고 맛있어요 다음에 또 시켜먹겠습니다']
4	['조금짠거 빼고 맛은 좋았습니다']
4	['갈비하고 닭하고 한마리 주문했는데 왜 갈비는 얼마없는거죠 전보다 갈비양이 줄었어요']
5	['은근 양 많고 볶음밥 ']
5	['오늘은 배송이 너무 늦었어요  하지만 맛있어서 화가 가라 앉았어요 ']
5	['지금까지 갈비찜을 주문했는데 실망도 많이하고 배달도 늦어서 기분도 안좋았는데는요 첫번째 배달이 늦을거라는 편견을 깨셨어요 급 오쵝오 두번째 혹시나 가족들잠을깨울까 걱정하셔서 살짝이 전화주심 굿 세번째 음식오픈하는순간 대박 비주얼부터 양이 완전짱 사장님 인심이 넘 후하세요  마지막 다 좋아도 가장중요한것은 맛이겠죠 과연 맛은 어떨까 한입먹는순간 아 저도나름 미식가인데 진짜 맛있더라구요 사장님 정성을다해 만든 음식 잘먹었습니다 별이 다섯개 쵝오입니다 부디 오래토록 대박나는 음식점되세요']
5	['처음 시켜봤는데 정말 맛있어요 고기도 질기지않고 당면이랑 만두 등 하나같이 맛있네요 다음엔 매운맛 시켜볼려구요 그리고 공기밥은 따로 시켜야 하는줄 모르고 안시켰었는데 다음엔 공기밥도 시켜야겠어요']
5	['맛잇구 양이 많아요 혼자먹기 양 많아욯 닭도맛잇고 떡도 국물이 잘 스며들어 맛나요 특히 넙적당면 완전 맛납니다 새벽이라 배달도 금방와서 맛잇게 잘 먹겠습니다']
5	['시킬때마다 늘 감탄하면서 먹어요  양도 많아서 하루는 고기랑 당면이랑 먹고 다음날은 뎁혀서 밥비벼먹네요  내일도 먹을 생각하니 행복']
2	['음식은 맛있습니다 순살시켰는데 직접 하신거 같구요 근데 광고에 써있는거처럼 큰닭이라고 하기에는 좀 양이 너무 적은거 아닌가 생각합니다 야채랑 그외 부속이 많은거 같음요 매운거 시켰는데 그닥 맵지도 않습니다']
5	['아침겸 점심 한끼 식사 뚝 딱 잘 먹었습니다 앞으로도 자주 이용하겠습니다']
5	['넘모넘모 마싯게 먹었슴미다 하와와 양 구성 모두 옹골차다 이말인거시에오 ']
5	['순한맛을 시켰는데 자극적인 부분은 전혀 안나니 매운것 못먹는 사람하고 같이 먹기 좋아요']
5	['처음 시켜봤는데 양도 진짜 많고 사리도 많아서 좋았어요 다음에도 생각날것 같아요']
