,Category,Location,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
353,치킨,강남구 역삼동,BBQ-서초점,de**님,"뱀파이어 치킨 단품/1(맛 선택(1단계 버닝),추가메뉴(새우스틱))",배달이 생각보다 빨랐습니다 문의때문에 전화통화몇번했었는데 사장님이신지 전화응대하시는 직원이신지는 모르겠지만 정말 친절히 응대 잘해주십니다,5,4,4,5,2019년 11월 20일
354,치킨,강남구 역삼동,BBQ-서초점,xo**님,황금올리브핫윙/1,너무 맛나게 잘먹었어염!!!!,5,5,5,5,2019년 11월 20일
355,치킨,강남구 역삼동,BBQ-서초점,mk**님,"황금올리브치킨/1,뱀파이어 치킨 단품/1(맛 선택(3단계 헬게이트))",맛있게 잘먹었습니다~ 뱀파이어치킨 강추강추강추 !!,5,5,5,5,2019년 11월 19일
356,치킨,강남구 역삼동,BBQ-서초점,yj**님,황금올리브（반반）/1,오자마자 바로 먹어서 사진은 안찍었는데 후라이드는 비비큐가 잘튀기는거같아요 양념은 소스양이 좀 적었어요,4,5,4,4,2019년 11월 19일
357,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브（반반）/1,황금알치즈볼/1",이사와서 처음 주문했는데 배달 엄청 빨랐어요~ 근데 치킨이랑 치즈볼이 살짝 식어서 왔어요 ㅠ 그래도 맛있어요 잘 먹었어요 ^^,4,4,3,5,2019년 11월 15일
358,치킨,강남구 역삼동,BBQ-서초점,co**님,극한매운왕갈비치킨/1,바싹하고 양념이 넘 맛있어요,5,5,5,5,2019년 11월 14일
359,치킨,강남구 역삼동,BBQ-서초점,co**님,극한매운왕갈비치킨/1,서초점이 파도 많고 바싹해서 맛있어요,5,5,5,5,2019년 11월 14일
360,치킨,강남구 역삼동,BBQ-서초점,co**님,시크릿양념치킨/1,시크릿 양념치킨 달달하고 맛있어요,5,5,5,5,2019년 11월 14일
361,치킨,강남구 역삼동,BBQ-서초점,kh**님,황금올리브（반반）/1,예상대로 맛있게 먹었습니다,4,4,4,5,2019년 11월 13일
362,치킨,강남구 역삼동,BBQ-서초점,ch**님,뱀파이어 치킨 단품/1(맛 선택(3단계 헬게이트)),"매운거 진짜 좋아하는데 3단계 그건 시키지 말았어야했어요. 2조각 먹고 킵""했어요. 대충 뿌려논 소스땜에 맘 놓지마세요. 이유가 다 있더라구요. 그래도 그 안에 닭이 고퀄이라구요.",5,5,5,5,2019년 11월 13일
363,치킨,강남구 역삼동,BBQ-서초점,no**님,뱀파이어 치킨 단품/1(맛 선택(2단계 블러디)),3단계는 무리일 것 같아서 2단계 시켰는데 충분히 매워요. 3단계 시켰으면 한조각도 못먹었을 것 같아요. 매운거 어느정도 드시는 분께는 추천합니다. 저는 다음에는 1단계 시킬거지만요. 배달도 빠르고 치킨도 괜찮았어요.,4,4,5,5,2019년 11월 12일
364,치킨,강남구 역삼동,BBQ-서초점,qk**님,시크릿양념치킨/1,맛있다... 비싸다.. 치킨아.. 가격좀떨어져라..,5,5,5,5,2019년 11월 10일
365,치킨,강남구 역삼동,BBQ-서초점,ha**님,"황금올리브치킨/1,볼케이노핫소스_한팩/1,치킨무 추가/1",good good good,5,5,5,5,2019년 11월 10일
366,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브（반반）/1,스프라이트1.5L/1",맛있거 배달듀 금방 왔어요~~~~,5,4,5,5,2019년 11월 9일
367,치킨,강남구 역삼동,BBQ-서초점,손님,"순살치즐링/1,코카-콜라 500ml/1",치킨으로 저녁 맛있게 먹었어요,5,5,5,5,2019년 11월 9일
368,치킨,강남구 역삼동,BBQ-서초점,손님,뱀파이어 치킨 단품/1(맛 선택(2단계 블러디)),낮에시키니깐 30분도안걸림 졸맛탱!!!!!!,5,5,5,5,2019년 11월 6일
369,치킨,강남구 역삼동,BBQ-서초점,ar**님,황금올리브치킨/1,따끈따끈 뜨겁고 맛있었어요~,5,5,4,5,2019년 10월 28일
370,치킨,강남구 역삼동,BBQ-서초점,hj**님,황금올리브치킨순살/1,치킨이 다 식어서 미지근... 튀긴지 한참 된듯... 조금더 빠른 배송,3,3,4,5,2019년 10월 27일
371,치킨,강남구 역삼동,BBQ-서초점,ha**님,"황금올리브（반반）/1,치킨무 추가/1",good good good,5,5,5,5,2019년 10월 23일
372,치킨,강남구 역삼동,BBQ-서초점,손님,뱀파이어 치킨 단품/1(맛 선택(1단계 버닝)),낮에 시켜서그런지 배달 30분도 안걸렸어요!!!! 근데 반반먹고싶어서요청사항에 부탁했는데 안되더라고요ㅠㅠ 반반으로 먹음 딱좋을것같은데.... 1단계시켰눈데 매운거 어느정도 먹는 저한테는 좋았어요! 2단계이상은 매울듯??? (한신닭발 맛있게맵다고 느낄정도임 저는),5,5,5,5,2019년 10월 23일
373,치킨,강남구 역삼동,BBQ-서초점,hu**님,"황금올리브（반반）/1,콜라 1.25L/1",배달도 빠르고 맛도 좋아요,5,5,5,5,2019년 10월 19일
374,치킨,강남구 역삼동,BBQ-서초점,fd**님,"황금올리브치킨/1,콜라 1.25L/1",치킨은 황올!!!!!!,5,5,5,5,2019년 10월 18일
375,치킨,강남구 역삼동,BBQ-서초점,lw**님,황금올리브닭다리/1,치느님은 역시 너무 맛있엉 ㅠㅠ 황금올리브닭다리만 먹고싶더,5,5,5,4,2019년 10월 15일
376,치킨,강남구 역삼동,BBQ-서초점,cy**님,황금올리브반반＋코카-콜라 1.25L/1,오래 기다렸는데 다 식어서 왔어요,1,1,1,1,2019년 10월 14일
377,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브（반반）/1,원래 짱맛있는 서초점 . 오늘도 너무너무너무너무 맛있었습니다.,5,5,5,5,2019년 10월 13일
378,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,양만 많으면 최고일거같은 ...,4,4,2,4,2019년 10월 13일
379,치킨,강남구 역삼동,BBQ-서초점,wi**님,"황금올리브닭다리/1,양념소스 추가/1,코카-콜라 500ml/1",바삭하고 너무 맛있어요. 양이 적어 아쉬움..,5,5,3,5,2019년 10월 12일
380,치킨,강남구 역삼동,BBQ-서초점,cy**님,"황금올리브닭다리（반반）/1,황금알치즈볼/1",닭 잡내라해야하나 닭이ㅡ상한건가 닭에서 이상한 냄새가나서 불쾌함 치킨이 이렇게 맛없을수가 있는 음식이라는겇 처음알았음. 김밥한줄만 먹었던 하루에 퇴근하고 치킨시켜먹은게 오늘 두번째먹는거였는데 맛없고 오히려 말로 설명하기 힘든 잡낸지 상한건지 모를 맛이 느껴져서 먹다 버림. 별 1점도 아까움 두번다신 안시켜먹을거임,1,1,1,1,2019년 10월 12일
381,치킨,강남구 역삼동,BBQ-서초점,mi**님,순살치즐링/1,맛있어요 bbq는 치킨을 신선한 걸 쓰시는 것 같아요!,5,5,5,5,2019년 10월 3일
382,치킨,강남구 역삼동,BBQ-서초점,qa**님,황금올리브핫윙/1,비비큐는.. 항상 맛있는 변함없다,5,5,5,5,2019년 10월 3일
383,치킨,강남구 역삼동,BBQ-서초점,ro**님,자메이카 통다리구이/1,맛있어서 먹다가 찍었네용~ 근데 먹기 넘힘들어요...ㅠㅠ먹다가 맥주도 쏟고 하여간 잘먹긴했어용~~,5,5,5,3,2019년 10월 2일
384,치킨,강남구 역삼동,BBQ-서초점,os**님,황금올리브닭다리/1,행사 때문에 바쁘셨을텐데 맛있고 빠르게 잘 먹었습니다 감사합니다,5,5,5,5,2019년 10월 2일
385,치킨,강남구 역삼동,BBQ-서초점,du**님,황금올리브속안심/1,항상 맛있게 머곡 있어요~,5,5,5,5,2019년 10월 1일
386,치킨,강남구 역삼동,BBQ-서초점,gu**님,"순살크래커/1,맥주 1,000CC/1",순살 시켰는데 살짝 군내가 났어요 ㅠㅠ,2,2,2,3,2019년 9월 30일
387,치킨,강남구 역삼동,BBQ-서초점,wi**님,황금올리브（반반）/1,조금 반죽이 잘 안됐어요 ㅠ,5,5,5,5,2019년 9월 29일
388,치킨,강남구 역삼동,BBQ-서초점,wo**님,황금올리브치킨/1,할인받아서 싸게 먹었었어요 대만족,5,5,5,5,2019년 9월 29일
389,치킨,강남구 역삼동,BBQ-서초점,kh**님,황금올리브치킨순살/1,맛있게 잘먹었어요 바싹하게 잘구어져서 왔네요,5,5,5,5,2019년 9월 28일
390,치킨,강남구 역삼동,BBQ-서초점,le**님,순살치즐링/1,배달도 빠르고 항상 맛있습니다 👍🏻👍🏻,5,5,5,5,2019년 9월 28일
391,치킨,강남구 역삼동,BBQ-서초점,kj**님,황금올리브닭다리/1,식어도 괜찮습니다~~~,5,5,5,5,2019년 9월 28일
392,치킨,강남구 역삼동,BBQ-서초점,kh**님,황금올리브치킨/1,배송 정확하구 맛도 좋았습니다,5,5,5,5,2019년 9월 28일
393,치킨,강남구 역삼동,BBQ-서초점,st**님,스모크치킨/1,괜찮아요 깔끔한맛 ㅎㅎㅎ,5,5,5,5,2019년 9월 27일
394,치킨,강남구 역삼동,BBQ-서초점,st**님,자메이카 통다리구이/1,맛있어요 싸게먹어서 굿,5,5,5,5,2019년 9월 27일
395,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,황금올리브 치킨 역시 믿고 먹는 치킨,3,4,2,5,2019년 9월 27일
396,치킨,강남구 역삼동,BBQ-서초점,ri**님,황금올리브（반반）/1,반반이 진리. 다만 한 조각이 너무 큰 느낌,4,5,3,4,2019년 9월 27일
397,치킨,강남구 역삼동,BBQ-서초점,ri**님,황금올리브（반반）/1,맛있게 잘 먹었어요. 닭도 잘 익었네요. 감사합니다.,5,5,5,5,2019년 9월 27일
398,치킨,강남구 역삼동,BBQ-서초점,ko**님,황금올리브치킨/1,진짜 너무 살이부드럽고 맛있었어요 감사해요~,5,5,5,5,2019년 9월 27일
399,치킨,강남구 역삼동,BBQ-서초점,kh**님,황금올리브치킨/1,맛있게 잘~~먹었습니다,5,5,5,5,2019년 9월 27일
400,치킨,강남구 역삼동,BBQ-서초점,손님,치즐링/1,맛있게먹었습니다 배달도 30분안에 금방왔어요 감사합니다,5,5,5,5,2019년 9월 27일
401,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브핫윙/1,안짜고 바삭하게 요청한데로 넘 맛있었어용~^^*,4,4,4,3,2019년 9월 26일
402,치킨,강남구 역삼동,BBQ-서초점,me**님,시크릿양념치킨/1,배달 빠르고 맛있네요~~,5,5,5,5,2019년 9월 26일
403,치킨,강남구 역삼동,BBQ-서초점,rl**님,"황금올리브치킨/1,비비소스 추가/2",빠른시간내에 따듯하고 맛있게 왔어요,5,5,5,5,2019년 9월 26일
404,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브치킨/1,양념소스 추가/1",맛도 줗고 너무 따뜻하게 맛있게 잘 먹었습니당 배달도 너무 친절하셨어요 바쁜 시간에 집에서 너무 맛있게 잘먹었숩니당,5,5,5,5,2019년 9월 26일
405,치킨,강남구 역삼동,BBQ-서초점,co**님,극한매운왕갈비치킨/1,신메뉴라 궁금해서 먹었습니다. 저는 다른 메뉴가 더 나았네요 다음엔 다른 메뉴로 주문할게요~,5,4,5,5,2019년 9월 25일
406,치킨,강남구 역삼동,BBQ-서초점,ab**님,황금올리브（반반）/1,맛있게 잘 먹었습니다. 할인이벤트 기간이라 오랜만에 생각나서 먹었는데 역시 맛있네요:),5,5,5,5,2019년 9월 25일
407,치킨,강남구 역삼동,BBQ-서초점,os**님,황금올리브（반반）/1,감사해요 잘먹었습니다~~ 시간 예약해도 잘가져다주세요 ~!,5,5,5,5,2019년 9월 25일
408,치킨,강남구 역삼동,BBQ-서초점,oe**님,황금올리브닭다리＋크림치즈볼/1,배달 너무 빨리와서 깜짝 놀랐네요 20분 일찍 왔어요. 그런데 ㅠ 제 성향인지 저번엔 정갈히 정리된 상태로 왔는데 저렇게오구 ㅠ 할인일 많이 하셔서 그런지 너무 갈색 아닌가요? ㅠㅠ 후라이드 갠적으로 엄청 좋아하지만 ..,3,3,3,5,2019년 9월 25일
409,치킨,강남구 역삼동,BBQ-서초점,re**님,황금올리브치킨/1,빠른 배달 감사합니다! 맛은 언제나 최고!,5,5,5,5,2019년 9월 25일
410,치킨,강남구 역삼동,BBQ-서초점,wa**님,자메이카 통다리구이/1,유명해서 시켜봤는데 카레향이 제 취향은 아님. 양은 황올의 3/4 정도. 1인1닭 가능할 양.,3,3,3,5,2019년 9월 25일
411,치킨,강남구 역삼동,BBQ-서초점,hs**님,황금올리브닭다리（반반）/1,역시 bbq입니다 맛잇어요,5,5,5,5,2019년 9월 25일
412,치킨,강남구 역삼동,BBQ-서초점,손님,시크릿양념치킨/1,"아기가 자고 있어 벨 누르지 말라고 했는데 그만.. 애가 깨버렸네요 다 식은 치킨 먹게생겼네요 -,,-",5,5,5,3,2019년 9월 24일
413,치킨,강남구 역삼동,BBQ-서초점,lk**님,황금올리브（반반）/1,배송빠르고 맛있어요 추천~~,5,5,5,5,2019년 9월 24일
414,치킨,강남구 역삼동,BBQ-서초점,jc**님,시크릿양념치킨/1,항상 친절하시구 예상시간보다 빨리 배달해주셔서 좋아요! 치킨도 잘 튀겨져서 맛있습니다!,5,5,5,5,2019년 9월 24일
415,치킨,강남구 역삼동,BBQ-서초점,gq**님,황금올리브닭다리（반반）/1,다리만즐길수있다니 굉장히 사치스러웠읍니다. 감사합니다,5,5,5,5,2019년 9월 24일
416,치킨,강남구 역삼동,BBQ-서초점,zz**님,황금올리브치킨/1,잘먹었습니다 맛있어요~~~~,5,5,5,5,2019년 9월 24일
417,치킨,강남구 역삼동,BBQ-서초점,be**님,"쉐킷쉐킷 치즈맛/1,치즈스틱/1,오징어스틱/1,맥주 1,000CC/1",배송 빠르고 잘 먹었어요,5,5,5,5,2019년 9월 24일
418,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,진짜 개 맛었음...기름도 오래된거 같고...그래서 치킨이 기름이 오래된 냄새도 나고...치킨도 황금 색이 아닌 조금 붉은끼가 있고...이건 오래된 기름을 쓰면 이렇거든요...중요한건 이렇게 안좋은 기름이 치킨을 무는 순간 뚝 뚝 떨어져서...내가 치킨을 먹는건지 폐기름을 먹는건지...치킨을 튀기고 나서 기름도 어느정도 털어서 빼줘야하는데...튀겨지자마자 바로 꺼내서 보낸듯...상자도 기름범벅이고...느끼해서 두번 먹다가 도저히 안되서 다 버렸음 ㅋㅋ 돈 아까워 죽겠음!! 다시는 BBQ치킨 절대 안먹을거임,1,1,5,5,2019년 9월 24일
419,치킨,강남구 역삼동,BBQ-서초점,yo**님,황금올리브치킨/1,맛있게 잘 먹었습니다.,5,5,5,5,2019년 9월 23일
420,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브닭다리（반반）/1,에블타임 국 테이스티!!!!!,5,5,5,5,2019년 9월 23일
421,치킨,강남구 역삼동,BBQ-서초점,pi**님,"황금올리브핫윙/1,BBQ닭껍데기/1",잘먹었습니다 번창하세요~!!,5,5,5,5,2019년 9월 23일
422,치킨,강남구 역삼동,BBQ-서초점,ta**님,황금올리브（반반）/1,할인해서 싸게 맛있게먹었어요 배달도 빨리왔어요,5,5,5,5,2019년 9월 23일
423,치킨,강남구 역삼동,BBQ-서초점,hw**님,극한매운왕갈비치킨/1,원래 이렇게 소스가 적나요...?? 그리고 황금올리브는 이런 튀김옷이 아니던데 튀김옷이 엄청 두껍고 밀가루 맛이 많이나요... bbq 치킨 먹고 이런기분드는거 처음인데 저렴한 치킨집 맛이나네요.. 닭이 문제라기보다 튀김옷문제 같네요. 저 왕갈비통닭만 그런지 모르겠는데,3,3,3,4,2019년 9월 23일
424,치킨,강남구 역삼동,BBQ-서초점,ia**님,"황금올리브치킨/1,BBQ닭껍데기/1",황금올리브 치킨 기름이 상태가 괜찮은 것 같아요. 식감이나 향이 만족스럽네요,4,4,3,4,2019년 9월 23일
425,치킨,강남구 역삼동,BBQ-서초점,go**님,황금올리브치킨/1,비싸지만 역시 맛은 있습니다,5,5,4,5,2019년 9월 23일
426,치킨,강남구 역삼동,BBQ-서초점,su**님,황금올리브（반반）/1,이벤트 막차 반반 냠냠,5,5,5,5,2019년 9월 22일
427,치킨,강남구 역삼동,BBQ-서초점,98**님,극한매운왕갈비치킨/1,배달도 빠르고 맛있렀어요,5,5,5,5,2019년 9월 22일
428,치킨,강남구 역삼동,BBQ-서초점,gi**님,황금올리브치킨/1,쿠폰행사덕에 잘먹겠습니다~~,5,5,5,4,2019년 9월 22일
429,치킨,강남구 역삼동,BBQ-서초점,qp**님,황금올리브핫윙/1,바삭바삭 맛있네용 잘먹었어용,4,4,4,4,2019년 9월 22일
430,치킨,강남구 역삼동,BBQ-서초점,손님,황금올리브치킨/1,행복한 할인데이였습니다. 다음에 또 시켜먹을게요,5,5,5,5,2019년 9월 22일
431,치킨,강남구 역삼동,BBQ-서초점,손님,치즐링/1,잘 먹엇습니다. 감사합니다.,4,5,5,5,2019년 9월 22일
432,치킨,강남구 역삼동,BBQ-서초점,wa**님,황금올리브닭다리/1,오랜만에 닭다리 맛있음,5,5,5,5,2019년 9월 22일
433,치킨,강남구 역삼동,BBQ-서초점,wu**님,극한왕갈비치킨/1,극한왕갈비 시키는데 그냥 양년치킨... 갈비맛이 1도 없다...,1,1,2,3,2019년 9월 22일
434,치킨,강남구 역삼동,BBQ-서초점,rl**님,"황금올리브（반반）/1,황금알치즈볼/1,BBQ닭껍데기/1",맛있었어요~~~~ 닭껍질튀김은 냄새가 좀 나서 기대이하였지만 치즈볼이랑 치킨은 최고였어요!!!!!!,4,4,5,4,2019년 9월 22일
435,치킨,강남구 역삼동,BBQ-서초점,na**님,"황금올리브닭다리（반반）/1,콜라 1.25L/1",치킨은 BBQ입니다.. 다른건 안먹어요~~~^^,5,5,5,5,2019년 9월 22일
436,치킨,강남구 역삼동,BBQ-서초점,ni**님,황금올리브닭다리（반반）/1,빠른배송 잘 먹었습니다,3,4,3,5,2019년 9월 22일
437,치킨,강남구 역삼동,BBQ-서초점,co**님,황금올리브（반반）/1,따뜻한음식 빠른배달 정성스런 포장 잘막었슴다,5,5,5,5,2019년 9월 22일
438,치킨,강남구 역삼동,BBQ-서초점,ls**님,극한매운왕갈비치킨/1,저한테는 별로 안매워서 조금 실망했어요.,4,3,5,5,2019년 9월 22일
439,치킨,강남구 역삼동,BBQ-서초점,손님,"황금올리브（반반）/1,BBQ닭껍데기/1",역쉬 비비큐!!! 할인이벤트 너무 좋잖아~,5,5,5,5,2019년 9월 22일
440,치킨,강남구 역삼동,BBQ-서초점,손님,"자메이카 통다리구이/1,BBQ닭껍데기/1",맛있게먹었습니다 감사합니다,5,5,5,5,2019년 9월 22일
