,index,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date
340,36,하림두마리순살파닭,kh**님,후라이드＋양념/1(음료 선택(사이다 500mL)),양념은 그런대로 먹을만했어요 그 뭐랄까 치킨이 간도 안되있고 후라이드는 거의 못먹었어요,2,2,5,5,2020년 2월 9일
341,42,하림두마리순살파닭,손님,순살양념＋순살매운양념/1(음료 선택(콜라 1.25L사이즈변경)),음 전 좀 별로,2,1,1,1,2020년 1월 13일
342,52,하림두마리순살파닭,a7**님,순살후라이드＋순살간장/1(음료 선택(콜라 500mL)),후라이드에 간이 하나도 안되어 있네요 그리고 튀김옷이 두꺼워요,2,1,3,5,2019년 8월 31일
343,94,하림두마리순살파닭,k_**님,순살간장파닭＋순살양념파닭/1(음료 선택(사이다 500mL)),배달은 분 걸린다고 알람 떠서 기다리는데 큰 불만없었는데요 너무 맛이없네요 양념 맛은 그냥 동네 분식 양념 맛이고 치킨이 왜이리 뻑뻑한지 참 튀긴건 맞나요 다 식어서 오고 차게 잘 먹었습니다 파닭은 맞는데 파는 엄청 적게 오고 암튼 먹어본 파닭중에 최악이네요,2,1,3,3,2018년 12월 6일
344,104,하림두마리순살파닭,손님,순살간장반＋순살양념반/1(음료 선택(사이다 1.25L)),간장이랑양념 시켰는데 후라이드랑 양념이왔어요,2,1,3,2,2018년 10월 3일
345,107,하림두마리순살파닭,손님,후라이드＋양념/1(음료 선택(콜라 1.25L)),배달도 늦고 치킨도 맛이 없고 무까지 맛이 없었는데 콜라는 시원하고 탄산도 톡 쏘아서 좋았어요,2,2,3,1,2018년 9월 26일
346,88,미쳐버린파닭,qk**님,"한마리세트（순살파닭 반반＋콜라500mL）/1(치킨 선택(양념파닭 반,간장파닭 반),음료 선택(콜라 500mL))",최근 양념 소스가 잘 섞이지 않아서 오는 경우가 잦고 오늘은 포장 박스에 간장 소스를 흘려놓으셔서 열자마자 패드와 바닥에 다 흘렀네요 끈적거려서 닦기도 힘들고 배달 문제는 아닌거같구 포장 과정에서 문제 였던거 같네요 자주 시켜먹는데 이젠 못먹을거 같습니다,2,5,5,1,2021년 6월 6일
347,30,도깨비떡볶이-구로디지털점,-_**님,"깐풍 치떡세트（국물떡볶이＋깐풍순살치킨＋콜라500mL）/1(국물떡볶이 맛 선택(중간맛),사이즈 선택(국물떡볶이R)),주먹밥/1(메뉴 선택(참치마요))",서비스안주심 중간맛인데 맵고 참치마요에 참치가 없어용 치킨맛있음,2,2,4,2,2019년 3월 8일
348,54,도깨비떡볶이-구로디지털점,wh**님,"도깨비 국물 떡볶이R（2~3인분）/1(맛 선택(순한맛),토핑 추가(메추리알（5개）)),후라이드 순살치킨/1",가게 전화해도 안받길래 문닫았나 싶어서 취소하려고 고객센터 전화하려하던 찰나에 준문한 음식오네요 치킨도 눅눅맛도 그저그런,2,3,3,1,2018년 6월 28일
349,16,BHC-신대방스타점,jy**님,맛초킹 콤보＋치즈볼/1,배달은 빨랐지만 소스 듬뿍 묻혀 달라고 했는데 반대로 소스 안 묻은 부분 많아서 완전 실망입니다 다신 안 시켜 먹을께요,2,1,2,5,4일 전
350,48,페리카나-신풍시장점,sm**님,후라이드 반＋양념 반/1,아주솔직한 리뷰입니다 처음주문인데요 양배달좋은데 맛은 개인적인차이일수있어요 요즘트렌드와는 안맞아요,2,2,5,4,2021년 7월 18일
351,30,KFC-구로디지털2점,in**님,"나혼자먹는닭팩（갓양념치킨2＋핫크리스피치킨2＋케이준후라이（M）＋콜라（L）1）/1,징거더블다운맥스/1", 원래 두조각일경우 다리 퍽퍽살 이 렇게 나가는데 퍽퍽만 네개옴,2,1,2,2,2021년 7월 2일
352,57,KFC-구로디지털2점,손님,"갓양념블랙라벨치킨 3조각/1,코카콜라/1",콜라는 찌그러지고 치킨은 다 식어서왔네요,2,2,5,1,2021년 6월 25일
353,104,KFC-구로디지털2점,po**님,"징거박스/1(사이드변경(케이준후라이),음료변경(코크제로교환)),트위스터박스/1(사이드변경(콘샐러드교환),음료변경(코크제로교환)),코울슬로/1",분만에 받을줄모르구눅눅한 음식이 온걸봐선 두세곳 들렀다오셨나봐여 트위스터 야채가 심하게 흐물한건 만들어둔걸 보내주셨는지 모르겠지만여 소스 너무많아서넘새콤하고 맛이없어아쉽네여,2,2,2,1,2021년 5월 8일
354,1,노랑통닭-구로디지털단지역점,gn**님,"엄청 큰 반반 치-킨/1(뼈 or 순살 선택(순살),메뉴 선택(후라이드＋깐풍),음료 추가(콜라 1.25L),사이드메뉴(눈꽃 치즈 떡볶이))",시간은 한시간 반걸려서오고 리뷰쓴다고 했는데 리뷰이벤트도 안오고 전화로 이거 가능하냐물어봤을때 가능 하다고 하셔서 요청사항남겼는데 주문취소만 당하고 이게 뭐지,2,4,3,2,17시간 전
355,3,노랑통닭-구로디지털단지역점,ho**님,"엄청 큰 깐풍 치-킨/1(뼈 or 순살 선택(순살),음료 추가(콜라 x))",배달은 빨리왔구 깐풍기소스가 거의없어서 너무 싱거웠어요,2,1,3,5,어제
356,27,노랑통닭-구로디지털단지역점,n9**님,"순살 3종 셋-트（후라이드＋양념＋깐풍 치킨）/1(음료 추가(콜라 1.25L),사이드메뉴(크런치 새우 （7개）))",살보다 껍질이 더 많아서  저번엔 안그랬는데,2,1,2,3,2021년 7월 22일
357,8,로뎀 구운치킨,ks**님,바베큐폭립/1,저번에랑 똑같이 시켰는데 양도 적고 차가웠어요 고기가 달라서 어쩔 수 없는건 알겠는데 전체적으로 말라있는 느낌,2,3,3,3,2021년 2월 3일
358,61,로뎀 구운치킨,ks**님,순살치킨/1(음료 사이즈 변경(코카콜라 1.25L로 변경)),맛도 별로 양도 별로 먹다가 탄부분이 너무 많았어요,2,1,1,2,2018년 12월 29일
359,93,로뎀 구운치킨,손님,반반치킨/1,리뷰보고 시켜봤는데 양념도 그렇고 소금구이도 그렇고 제 입맛엔 맞지 않았네요,2,1,2,2,2018년 4월 11일
360,106,로뎀 구운치킨,손님,핫바베큐치킨/1(음료 사이즈 변경(사이다 1.25L로 변경)),양념이 너무 짜네요 두조각먹으니까 그이후는못먹겠어서 물조금넣고 다시 데웠는데도 짜요,2,,,,2017년 1월 15일
361,38,미쳐버린파닭-서울대1호점,ro**님,"두마리세트（순살파닭 두마리＋콜라大）/1(치킨 선택 1(어니언파닭),치킨 선택 2(겨자파닭))",닭에서 약간비리고 느끼했어요 평소 안이랬는데,2,2,5,5,2021년 7월 8일
362,44,미쳐버린파닭-서울대1호점,wl**님,"두마리세트（순살파닭 두마리＋콜라大）/1(치킨 선택 1(매운간장파닭),치킨 선택 2(후라이드파닭))",닭이 질기고 질겼어요 그리고 살코기보다는 튀김껍질이 두꺼워서 아쉬웠습니다 양은 많았지만 맛이 아쉬워서,2,2,3,5,2021년 7월 5일
363,3,롯데리아-구로시장점,wa**님,"1인혼닭세트/1(디저트 변경(선택 치즈인더에그 1알),드링크 변경(선택 오렌지（PET-400ml）))",와 분걸린대서 취소전화헀더니 지금 조리한다고해서 걍 시켰더니 지금 분지나도 안오네 그럼 조리한지 분지난걸 가지고 오는건가요 이게 패스트푸드인가,2,2,2,1,15시간 전
364,51,롯데리아-구로시장점,ck**님,"더블치즈NO.5버거/1,더블핫크리스피세트/1(디저트 변경(세트 포테이토),드링크 변경(세트 콜라（R）))",감자튀김에 환장하는 동생이 이렇게 맛없는 감자튀김은 처음 먹어봤다며 배달시간 초과에 식어서 올건 예상 했지만 감자가 너무 눅눅해서 몇개먹다 버렸어요 죄송하다는 말은 들었지만 그런다고 바삭한 감튀로 돌아오는게 아니니,2,3,3,1,2021년 7월 14일
365,65,롯데리아-구로시장점,zz**님,"사각새우더블세트/1(디저트 변경(선택 오징어링),드링크 변경(선택 콜라（L）),햄버거 토핑 추가(L치즈 토핑)),롱치즈스틱/1,치킨 1조각/1",요기요 주문한중에 최악입니다 배달도 분이나늦고양해 전화도없구 저나하니 출발했는되요 기다리세요 겁나 성의없고 영혼없는 말투완전 짜증 롯덴리아입니다도아니고 그냥 여보세요 전화잘못건줄  대충대충돈그냥 버린다생각하구 버림성의도없구 브랜드가 이렇게나 할수있구나 하네요 갑질이 아니라 내돈내산인데 넘 아까움,2,1,1,1,2021년 7월 8일
366,8,브라더탕수-금천광명점,ky**님,사천탕수육/1(사이즈 선택(中)),양이 너무 적네요,2,3,1,2,2021년 6월 28일
367,21,브라더탕수-금천광명점,kd**님,"깐풍탕수육/1(사이즈 선택(중)),브라더 물냉면/1",탕수육 전문점 아닌가요 중국집 탕수육 시킬껄 양도 적고 고기도 오래된건지 돼지비린맛나고 치킨도 아니고 탕수육 도 아니고 아무리 그래도 냉면은 냉명용기쓰셔야 하는거 아닌지이런걸 만원에 이렇게 장사하시면 장사가 되실지,2,2,2,4,2021년 5월 9일
368,71,브라더탕수-금천광명점,손님,김치치즈탕수육/1(사이즈 선택(中)),벨 누르지 말라고 그렇게 강조했는데 누르시면 어떡합니까,2,5,4,1,2020년 12월 13일
369,60,오떡-신림점,es**님,"2인떡볶이/1(맛 선택(순중맛),추가 선택(순대 추가（내장없음）,중국당면 추가),튀김 추가선택(모듬튀김（오뎅3＋김말이2＋쫀득만두2＋잡채말이2＋야채튀김1）))",원래 신전매니안데 지난번에 처음 시도해서 시켰는데 너무 맛있어서 오늘 또 시켰거든요 근데 생각보다 너무 빨리와서 놀랬는데 맛이별로였어요 앞전에는 엄청 뜨거웠는데 그렇지도 않고 순한맛 시켰나 주문서를 다시 한번확인할 정도로 뭔가 양념이 덜되고 덜 베인맛 떡도 싱거워서 많이 남겼네요 맛이 복불복이면 또 시키기 고민되요 쩝아쉬움남는 한끼,2,2,4,5,2021년 6월 1일
370,14,치맥은봉구통닭-숭실대점,so**님,"모듬 한상 순살/1(메뉴 선택 1(순살핫바베큐닭),메뉴 선택 2(순살마늘닭),미니메뉴 선택(봉구마늘떡볶이),추가 선택(무 추가))",봉구 참 애정합니다만 요즘 배달 관련해서 아쉬운 게 너무 많네요,2,5,5,1,일주일 전
371,27,순수치킨-독산점,hy**님,"반반치킨순살（양념＋양념）/1(양념 선택1(사과양념),양념 선택2(고마양념),소스 추가선택(고추소스 추가))",일단 배달도착까지 거의 시간 걸렸어요 아파트 층 공동현관 벨 울려서 열어주고 문열고 기다리는대 저희층에서 멈춰서 문이 열리더니 아무도 안내리고 그냥 닫히고 기다려도 가만히 있길래 이상해서 엘리베이터 문 열어보니 안에서 핸드폰하고 계시네요 치킨 한번 먹기 힘드네요,2,4,4,2,2021년 7월 25일
372,44,뉴욕버거앤치킨-구로점,te**님,뉴욕베이직box/1,배달이 오래걸렸지만 맛있네요,2,5,5,1,2021년 7월 3일
373,38,푸라닭-성현중앙점,us**님,（뼈）푸라반＋달콤반/1,이벤트 참여햇는데 상품도 안왓구요 양념은 촉촉하게 잘 되었는데 후라이드는 말라 비틀어졌네요 왠만하면 좋게 리뷰 쓸려고햤는데 이건좀 아니네요,2,2,3,3,2021년 7월 11일
374,42,오븐마루-봉천현대시장점,77**님,"치즈칠리 로스트/1(순살 변경선택(변경안함)),까르보순살 베이크/1",배달은 예상시간보다 빨리오고 라이더님도 친절한데 분명히 두마리 두가지 메뉴인데 다른 매장보다 양이 적은것 같음 맛또한 차이가 나고 특히 까르보는 양파와 소스가 푹 잠겨있어야하는데 양이 너무 적음,2,1,1,5,2021년 7월 21일
375,32,순살만공격-금천센터점,dk**님,"닭다리 순살만 3가지맛 세트/1(치킨 선택 1(닭다리 순살만 후라이드 치킨),치킨 선택 2(닭다리 순살만 후라이드 치킨),치킨 선택 3(닭다리 순살만 달콤 간장 치킨))",맛도 좋고 다 좋은데 어떻게 벨누르지말고 메시지 주세요 한 걸 그냥 문 앞에다 놓고 가버릴수가 있죠 전화드렸을때 늦은시간임에도 영업을 하신다기에 너무 감사했고 늦은시간이라 좀 늦으시는 건가했어요 그런데 예상시간이 꽤 넘었는데도 문자가 안오길래 혹시나해서 나가봤더니 식은 치킨이 나중에 예상시간으로부터 약 시간 뒤에 문자가 오더군요 이런 일은 처음이라 너무 황당하네요,2,4,3,1,2021년 6월 29일
376,55,순살만공격-금천센터점,cr**님,"닭다리 순살만 3가지맛 세트/1(치킨 선택 1(닭다리 순살만 양념 구이 바비큐),치킨 선택 2(닭다리 순살만 마늘 버터 구이 바비큐),치킨 선택 3(닭다리 순살만 간장 구이 바비큐))",치킨박스에 반만 차있는 치킨 이건 아니죠 지난번 시켰을때 하고 너무 차이 나네요 브라질산 닭 키로에 원 밖에 안하는데,2,2,1,5,2021년 6월 10일
377,46,피자헛-신림본점,ys**님,"수퍼슈프림L/1(토핑추가선택(선택하지 않음),더블박스 추가／선택(콜라（펩시） 1.25L),사이드박스 추가(선택하지 않음))",탸초      ,2,2,1,3,2021년 5월 8일
378,104,피자헛-신림본점,kd**님,페페로니L/1(사이드박스 추가(선택하지 않음)),배달원이 층까지 올라오기 귀찮으셨는지 층에 계단에 두고 갔습니다 상당히 기분이 나쁘네요 팬피자는 맛은 괜찮았지만 기름이 너무 많네요 넘 느끼  깔지에 기름이,2,3,4,1,2021년 1월 24일
379,10,푸라닭-신림점,5y**님,블랙투움바/1,배송예정시간 한참넘겨서 오네요,2,3,3,1,2일 전
380,29,푸라닭-신림점,rm**님,"고추마요 치킨/1,블랙투움바/1",배달소요시간 분이라고왔지만 실째로 도착시간 분소요되었네요 전화받고 잠시만요하고 아무말없이끊어버리시고 요기요 직원분도 불친절 취소해드리냐고만 이야기하고 상황부터 판단후 해결이 아니라 고객입장에선 답답하네요 혹시라도 잘못갔을까봐 기다리는 사람은 혼자걱정만 만드네요,2,2,1,1,2021년 7월 21일
381,90,푸라닭-신림점,lh**님,"블랙알리오/1,테라생맥주 1000㏄/1",에 명품 치킨이라고 하두 나오길래 시켜봤능데 실망 암튼 두번은 안머글듯 하네여 핏물문제는 자주 고객들에 항의가 있다면 본사에 건의 하셔야할듯 오븐에 구운닭이 모두 그렇진 않네요 안쪽은 아예 안익어서 생닭 걍 바꿔주신다고 했는데 번거롭고 똑같은 맛일텐데 걍 빼놓구 딴거 익은거 머금 대니까여 했지만 사장님두 자주 고객들이 항의하는 거라면 본사에 레시피 건의하시던지 따로 대책마련을 하셔야 할듯튀김옷은 심하게 눅눅합니다,2,1,5,5,2021년 7월 9일
382,81,처갓집양념치킨-행운점,it**님,"반반치킨（반반 두 종류 선택）/1(반반선택（필수2개선택）(허니올리고당야채양념치킨,후라이드치킨))",시간분 소요된다고 했는데 시간분걸렸네요 초복이니 오래 걸리려니 했는데 참고하세요,2,3,2,1,2021년 7월 11일
383,85,처갓집양념치킨-행운점,ta**님,순살 슈프림양념치킨/1,전화 연결이 안되면 어쩌자는걸까요 두시간이 돼가는데 배달 출발했는지확인도 못하고 답답합니다 요기요 고객센터 통해서 연락을 받았는데 아직도 배달 출발을 안했다네요 뭐라고 말을 해야할까요,2,1,1,1,2021년 7월 11일
